,DE3,DED,DEE,DE7,DEB,DE1,DE9,DE2,DE4,DEA,DEF,AL03,AL01,AL02,AZ-BA,AZ-HAC,AZ-ZAR,AZ-GOR,AT22,AT13,AT12,AT33,AT32,AT21,AT31,AM03,AM02,AM04,AM01,BABRC,BASRP,BABIH,BG34,BG42,BG41,BG32,BG33,BG31,BY01,BY02,BY03,BY04,BY05,BY06,BY07,HR04,HR03,CZ01,CZ05,CZ06,CZ03,CZ04,CZ02,CZ08,CZ07,DK04,DK03,DK01,DK02,DK05,EE00,FI1B,FI1C,FI19,FI1D,FRK2,FRL0,FRD1,FRB0,FRI1,FRH0,FRJ2,FRG0,FRF3,FRE1,FR10,GE01,GE03,GE02,HU31,HU32,HU23,HU11,HU12,HU21,HU22,HU33,IS00,ITC1,ITI4,ITH5,ITF3,ITI1,ITG1,ITF4,ITC3,ITF6,ITC4,ITH3,ITG2,LT02,LT01,ME00,NL11,NL12,NL13,NL21,NL22,NL31,NL32,NL33,NL41,NL42,NO04,NO03,NO01,NO05,NO07,NO06,NO02,PL51,PL21,PL92,PL91,PL84,PL63,PL22,PL41,PL42,PT17,PT11,PT16,PT18,RO32,RO41,RO31,RO22,RO21,RO42,RO12,RO11,RU11,RU21,RU41,RU31,RU51,RU61,RS21,RS12,RS11,RS22,SK04,SK02,SK03,SK01,SI04,SI03,ES30,ES52,ES21,ES51,ES61,SE11,SE22,SE23,SE21,SE12,SE31,SE32,SE33,CH04,CH01,CH05,CH06,CH02,CH07,CH03,MK00,UKC2,UKD3,UKE3,UKF1,UKE4,UKG1,UKG2,UKK1,UKK4,UKJ1,UKH1,UKI7,UKJ2,UKL1,UKM8
DE3,0.0,14.181294987703328,15.119329277777927,12.69401399211836,13.767612111539707,12.591312321019746,12.617170385356017,13.021347801936484,13.512199186799231,12.70449100339645,12.58840430749033,20.706559752124264,21.59810853314407,20.445801234312853,19.613950796543097,19.59284156278272,19.736971779407575,21.510110143858682,14.319622932250457,13.004209063901568,14.253621414874893,13.45051351644314,13.971065988317159,16.11346894065267,15.181089542788573,19.503062994578954,20.08717677771752,20.64491562423459,19.89178455922014,19.822312755472154,19.045787990597578,19.292119473979394,17.830565306280285,19.199279343431314,18.82196169978965,19.11582223051135,16.921758203435807,18.819498630498433,18.714096048160016,17.05406679092504,17.88104959888857,17.08876540151924,17.222191054224375,17.7279136238149,16.762383011404342,17.29168587658026,17.873034042114256,14.335784595976031,15.645899190581217,16.191619907519524,15.534003330500061,16.979024769974036,16.026289101282288,16.369767209914244,16.14531479734263,13.167896344867675,13.357543969891687,12.736478217720844,13.25834688443088,13.574358361603219,15.313932264052514,12.158583236603604,12.90373458439241,12.796344727895592,13.469887312654812,13.447344605931018,13.704106847610815,14.24726589782044,14.941384989348176,13.861203219991557,13.494638674113158,13.427332558489946,13.876332447563021,14.202341998804908,15.313570453371366,13.704753993896066,20.12092041149341,20.925505397250816,21.579069707841413,19.24466330624301,18.27283773721591,17.41801739788227,15.653944904541376,16.76355335787549,16.388351228603835,17.439809569479866,17.381507501018888,12.864247081891284,14.196426682432058,15.564575689081881,13.925486611177062,15.607088862607082,14.01676657344853,16.479544087744856,15.585390988899954,14.887155979970032,16.570003003276845,14.611212588288508,15.132633536021881,15.463296493383181,16.988299675209216,18.135459037219267,19.03146382075792,12.457172444229212,13.25003409247548,12.94459594537582,13.06443465700514,12.378513952345976,12.222422158806207,12.139810180073576,12.406956512782868,12.537725258028875,13.185184709052136,13.26861239365663,13.47776694610543,12.550552146569393,13.117279464354233,12.936156894709038,12.864412978326548,13.50358869777075,16.263428312966983,18.74719149254921,18.390520479322735,16.28974310208933,19.257115120447622,17.760660079600775,16.724695666842415,17.92449169892353,17.590877580576862,14.786403026858977,16.617042509913386,16.544599447034205,18.962974545226665,19.91932362496627,20.45041897403547,19.327903859359512,20.781863804107072,19.933223732761768,17.801008492720676,19.67336313343609,20.78731318670834,17.16205003298858,17.006153915504655,17.2930327187388,17.906383324419476,18.789178401752736,18.913736323054547,18.94504719472916,17.21282183939807,18.026870595332934,18.860873097048966,16.408973611245028,15.222520762332081,16.592206670039005,16.291550983797432,13.721152896205464,14.770021040333841,15.195327468111556,14.118675828551982,14.075098388113588,14.32677674825026,13.9251569131256,12.961106239412139,13.466278975885201,12.843416363232082,13.248818651803163,12.785004981969474,13.548886150333178,13.174960772702262,12.38815335321765,12.489317471979431,13.013129736017774,13.064246156776218,13.137958762749431,13.232840315001043,13.710327544013662,12.923040370114217,18.372058305133223,14.603945817966494,13.512089398628952,14.480669597721496,13.16894896726184,14.290023899955639,13.327563879571096,13.620073908131035,12.757671526066032,12.726879893180115,13.738806708303915,13.71814052944992,14.984548146989392,13.183871620049091,13.156405939876974,13.128973310366499
DED,14.181294987703328,0.0,13.063870225208513,12.829605616618037,13.219312084695153,12.773757648117032,12.526994502162006,12.449873881554717,12.78531334241797,12.747838687128635,13.393217597284519,18.99012493927741,19.80423687044976,18.824253375326958,18.21164674712684,18.23227232487491,18.253602298811693,20.119537068023458,13.246845732780061,13.062344919859873,13.365520030943026,13.430221053343653,13.585054417607871,14.562894490156992,13.85385925185404,17.832874417383785,18.39240056441004,19.357344920173023,18.40444747642054,17.28689905756165,16.73354028000965,17.05902150928011,15.417863394527725,16.367209024393865,16.037048532031417,15.968323901130296,15.173452431642898,15.53372923752455,16.889524696090014,15.717542871203944,16.74641534648365,16.29208598522451,15.761319133746094,15.954763206012457,15.544903932816823,15.32053919982384,16.1866054430126,13.900992517639073,13.48390159840057,13.765966270980023,13.337154163435253,14.934670385561674,13.94237824525198,14.226437623867596,13.818662804690538,13.218548515502569,13.149286777058789,13.784411668137725,13.467683275585795,13.093797168800188,13.51548291226389,13.053994387461593,12.578240496843282,12.505946251625236,12.834689082529211,14.068841737463899,14.173284098955476,14.448034134625702,14.212652614921291,14.652595983333581,14.26730182317662,14.616078638300516,13.834399552152687,14.144849216587414,14.163678453393855,14.924873706856825,18.311429480636342,18.936278054380463,19.631862115374307,16.139993023382406,15.821965746336538,15.110372801243724,14.2875796676835,14.825868363677321,14.433785911112082,15.213415481875815,14.905220428704881,13.88555625261041,13.425571865036318,13.72158263959977,13.13053344963302,14.82404165416625,13.606911755660319,15.086181433579544,14.241698837973242,13.912810538837746,15.58716348444598,13.126672858373052,13.753006138082778,14.556567060707215,14.877678067689946,16.128236335697657,17.264931248830372,13.436820602329336,13.192784157300759,13.318666691618606,12.944780107181804,12.83547947112947,13.219988647128915,13.620521472059243,12.870810880856943,13.015326456698688,13.195928341257678,12.789001989592897,12.953658454491814,13.645600749511942,12.907876675774778,13.45929991897771,13.192498970267588,13.150893464671258,15.078851066536986,16.714610124241197,16.43689535837904,15.249051199262054,16.809209564790585,15.963636317950316,15.2768214470208,16.111323153101047,15.66109578188592,14.236024674963952,15.131671266609812,14.965722587758215,16.378329800037676,17.718700218205246,18.586141341797894,17.447321725678368,18.532514539394413,17.8613071620248,16.20065156079878,18.443776949497607,18.942988894641648,15.862150449258149,15.463682802355697,15.616647719110684,17.085163955110687,17.457035839505973,17.32374691143931,17.010823537569255,16.09163594783254,15.680015240045043,16.71544251722418,14.539033190700545,13.996039230557122,14.833379945248621,15.131600698530718,13.073036835224311,13.357694404257886,15.43826862097741,14.841170971599936,15.33039875805713,14.843798734841853,15.244810135642775,13.736203184846069,13.246101195625352,13.403030498102108,13.523327273687771,13.709620818484861,13.764117163469791,13.887972587746837,13.309157675293093,13.209684344163998,13.599836183522287,13.014765075253333,12.892232986054395,13.098594119276035,13.447598544921426,12.873547467141204,16.671295200034024,14.280871467516018,13.467414833090464,13.832691113165744,13.20277587787412,13.982925465103087,13.848369271741088,13.576724900366411,13.46979093137756,13.597684097217625,13.410572124421396,13.646600420500457,15.449508085668354,13.675520984026676,14.708670324659202,14.54916402664379
DEE,15.119329277777927,13.063870225208513,0.0,13.877651447155275,13.72521561595455,13.574924704648256,13.146365482659574,13.252572819058532,13.069247274008289,13.704355879430489,14.100153270595932,18.840901096005545,19.519701499366093,18.73463251457318,17.820765431260043,17.24627493548681,17.77529409571143,19.243638785126237,14.045680327997026,14.161256912232595,13.71517684902232,14.330848641768066,14.404684403818255,14.565609808987997,14.447009074097394,17.28045821405291,17.976541070303586,19.052339149668157,18.188759653205476,16.6212315440214,16.59018887349585,16.83963771679396,14.94229470529381,15.616014073723537,15.59124627961223,15.089831609435631,14.753755580013472,14.12497943254446,16.635970419428798,15.422324705725115,16.154790428035458,16.232210027499974,15.515902742706944,15.585563266412885,15.367023722802653,15.445129141041885,16.29415814941111,14.039825180087941,13.11551444589756,13.438863200594605,12.704693611515674,14.694358158125654,13.683639528706511,14.010544363686442,13.624094262089049,13.848432130758894,13.520984177979734,14.601371178589277,13.923481125095773,13.625230083381108,13.381032524555637,13.821995801487226,13.094805467869818,13.02036530082597,13.179978845329988,14.542813255919329,14.966461708299558,14.473480375744408,13.858153100381909,14.878154985600464,14.58624322853357,14.729463726731318,13.952849979870312,14.060544923950902,14.02591338747853,15.698002842568544,18.39232305218707,18.87256786505804,19.538393069469134,15.582880417544594,15.346133492017318,14.799134640740787,14.56146717208944,14.769540139259673,14.314825248005086,14.69810858620437,14.733834841350289,14.65440506515506,13.446120242221703,13.698255387800526,13.480462857422994,15.07840124003422,13.705385723224369,15.236608962510742,14.350955178813942,14.014382370687137,15.498379781448843,13.230036337610827,13.929505487990038,14.944257727414684,14.328077139782668,15.802751594753953,17.155357754226742,14.270284464978126,13.430690298714532,13.511470297889849,13.541466229373988,13.637305560418804,14.198399463839765,14.535056645827574,13.719408018989256,13.66110884667577,13.515703199650922,13.385329003608522,13.331169738720028,14.374319937675555,13.475487969682264,13.706447552206603,13.519553650977103,13.226173452685764,15.320981820075945,16.593657428454474,16.14559369842816,15.448162923926118,16.363740281840084,15.85486207113109,15.133722509257145,15.874518421405673,15.781807161451438,14.746366639790372,14.790670420891706,14.692031004281137,15.48155094136423,17.43465475911914,18.282107670231937,17.35888933067776,18.372621257861226,17.178976166557344,15.844718688486463,18.45856268020381,18.73697424000674,15.878165200719554,15.134355317666857,15.093180304757663,17.1894640387391,17.20382798348426,16.87750919479868,16.547858404472006,16.082288972788305,15.410494846716269,16.23462033579891,14.662789703232079,13.925889085262542,14.714038448308601,14.995421267432528,13.497062884387097,13.165996814753596,16.212782626438017,15.478323589594709,15.62162817626533,15.21068646034224,15.720425728216096,14.417214101623888,13.889055136959184,13.886415865342903,13.928163292970897,14.303681988193615,13.954380604128483,14.16991523304411,13.635187783637933,14.370696035812324,14.2909412612051,13.817543425304486,13.76199874292002,13.876827055411857,13.802372939812015,13.722297480495964,17.037228991247094,13.91102949539907,13.845712234576212,14.038173097431498,13.554706107197138,13.842040140641032,13.859906241740948,13.514088219214209,13.7457567277377,13.759977454732748,13.626631858721979,13.722953878772927,15.842706040917589,13.864266287796946,14.813069292659714,14.833981149828995
DE7,12.69401399211836,12.829605616618037,13.877651447155275,0.0,12.569908678421172,11.664507410657551,11.571831347232322,11.583949501007949,12.860038981741063,11.510637608122755,12.279127577019539,18.961880248596742,19.781390127538835,18.80994658787619,18.224096669996843,18.36432250700841,18.181841855346708,19.930033183117292,12.858645221948013,12.193818769933843,13.085161637438201,12.349166696146215,12.870118388265224,14.255818694194277,13.684254082052615,17.88742145103765,18.396304732909524,19.24239414055795,18.28854805829017,18.031629463375776,17.48557506891383,17.448827220096813,15.93234030157618,17.29784417051294,16.880400162367415,16.934587648685092,15.836280364868081,16.59137092481613,17.19042122218253,15.768928776137892,17.126407882005363,16.274064506417243,16.141703142681255,16.292679729512695,15.655334139003282,15.572974132660779,16.431275771837818,13.867308697236592,14.052374154064822,14.582329955099562,13.785388883279325,15.694436354468598,14.972469664762428,14.85438224670591,14.456658270312218,12.121469211637043,12.15411907975679,12.377632397949142,12.364862953998225,12.30938675897566,13.782467992072768,11.571667847323296,11.731349353983834,11.765003625940833,12.062736189289067,13.325535100567292,13.550084237914518,14.00900593864694,14.140902781459696,13.818264515815525,13.42988669651568,13.854974821283992,13.504290894339013,13.878620290462814,14.361811164015045,13.788977949598166,18.20200127612125,19.058015538408213,19.695896339880708,17.296451420964598,16.731165786149443,15.683205018326532,14.403331053571886,15.559523846660952,15.061141916651557,15.721228568358855,15.576287663622914,12.391987801125921,12.855086959647434,13.361502893785259,12.714660128794174,14.529159082744131,13.039861342547269,15.055210442771845,13.877118137678616,13.696830315428535,15.52141795153897,12.900797509549019,13.506946209473536,14.106939005595962,15.422075186202118,16.676114128909784,17.417331518831222,12.1883560760572,12.314532233997998,12.467746171855229,12.385396306366154,11.792741625344727,11.917160185974875,12.12534982430989,11.838445742801603,11.872049358030997,12.579006978891753,12.027588205044262,12.397422531111166,12.203575401402029,12.07772981257745,12.399236302800151,12.281203281910997,12.644084229071378,14.983487707622063,16.783307370952194,16.654827608108175,15.052100789368863,17.204717691472766,15.939587153132488,15.448396877234982,16.398833190689558,15.963464432636073,13.451012542988982,14.827805378059693,14.66329700589456,16.97275485662262,18.239051967130163,18.56418311183934,17.753214400793524,18.871619537456315,18.045091752596548,16.386256119713366,18.162260868978713,18.9332751268398,15.991736425034478,16.002205731443468,16.061765816758125,17.20668562767554,18.05811653301267,17.72746595665186,17.30246411057951,16.271412181191128,16.34798140523303,17.311672198464933,14.947159617181072,14.15265182436021,15.076039388117254,15.602595841354766,12.67094817599978,13.414075625228046,14.627190230474886,13.847352215763845,14.423551108121115,14.10283064894427,13.99554158886365,12.414481626705024,12.433495284358541,12.230100151371005,12.465124225202175,12.215354669740352,12.763486433008378,13.01457457183136,12.051403834892927,11.724984480698222,12.265797758011365,11.844943094684178,11.878050550523453,12.121876038187212,12.734612200961061,11.791111811702557,16.66976878191469,13.991127952693711,12.5390439442583,13.654475011634167,12.393299438861375,13.753071100173173,12.75167628683484,13.031263173119015,12.456247613955503,12.639460114677366,12.81891804305557,13.143182962445268,14.475875223910265,12.680068389233549,13.783199890515535,13.451704996311586
DEB,13.767612111539707,13.219312084695153,13.72521561595455,12.569908678421172,0.0,12.279148099607957,12.011290995409563,12.107454875788145,13.324397652691136,12.075898801610393,12.730595099392144,18.78704768405215,19.57489446253387,18.613129573890486,17.7843446743211,17.672301482094927,17.64607863786122,19.557397721634278,13.074311350250484,12.70048570970781,13.072723532165899,12.840214141336244,13.033046834624903,13.949742167758753,13.955623832883157,17.72807963766881,18.245887939318795,19.18968307215962,18.310755560639745,17.692783236510646,17.619179536722974,17.46368700036652,15.828836988422314,16.83987676581686,16.90936069801991,16.80653875210077,15.574839477281902,16.298003835535976,16.92890321491642,15.722906232052873,17.09910809741226,16.074031913421056,16.06178832439826,16.2475329195611,15.70041557592719,15.717663508584335,16.574685448864244,14.348253152790962,14.15111366671283,14.59172311373665,14.061939224838008,15.9026033514125,14.906716912588857,14.948430039621611,14.203702487290416,12.974895874735118,12.862654615572513,13.335995158478658,13.241189860563715,12.848585742010425,14.02628908170473,12.488382726469128,12.364552711677128,12.380508258577482,12.500119746852642,13.821213741921582,14.096617251500357,14.478128901728121,14.251806192656009,14.445096611842466,14.223010437288728,14.66856266395284,13.932198958877676,14.150330203967886,14.336864588999857,14.48226976645727,18.069879822637905,18.905802414339536,19.470671158101002,17.09447454795137,16.410021612352313,15.800529005666624,14.763322535946413,15.624533837870747,15.1267702984696,15.723247935449585,15.474727528657255,13.508569947649693,13.210531849727468,13.523850590824678,12.991409737653097,14.550237881048776,13.427476605116109,14.935529356134426,14.244867359455352,13.82061252563322,15.333525307433854,12.938769750746342,13.388523363232197,14.015068098516966,15.133638432160494,16.649273843907647,17.350150797781662,13.18182248834247,12.936576574894396,12.823304554740266,12.768575002509182,12.43209382096985,12.772468561766535,13.27020839664985,12.568870141865343,12.739656499940374,13.021175305274813,12.741268629865415,12.777597794128557,13.113483314091896,12.64665902064238,13.084734762456748,13.036174509156286,12.869743439037608,14.8074479433692,16.237882157071816,16.033707986206956,15.100467253938522,16.586763886381796,15.558648869956071,15.046141891354866,16.016609038726664,15.489706855640687,13.492272278544942,14.367796064897037,14.250767208770561,16.059216581823097,17.7795832376748,18.16870620009788,17.393641742942755,18.557006754674816,17.840138089478355,16.125347922212438,18.101701877031072,18.64872097994506,16.316610275958357,15.955142730787067,15.945847809725988,17.100714429335138,17.790406607813107,17.48852661200967,16.91850666964817,16.511320252003923,16.077063204059403,17.09024825351079,14.658388642040249,14.17676467855848,14.905564884476556,15.364940253556753,13.163561461839539,13.714372014728289,14.761142355333174,14.314462138068137,15.147579670343395,14.67887360879585,14.807940706547278,13.343155150533693,13.019741126003662,13.067690555255236,12.84988924831219,13.143733615202889,13.534595919661973,13.615741422324803,12.668879212892204,12.561855031677489,12.889717980939647,12.237303115246775,12.34719209053721,12.464226613110021,12.802390083924315,12.306401262652653,16.98203226059881,14.03443588454426,12.990843796501272,13.724325101425288,13.038298626427904,13.971347317148803,13.134113084718198,13.254080952458166,12.816610454900182,13.114386389339572,13.008556187624588,13.490308059415465,14.442501927918114,13.195704029547286,14.535829352776036,14.305349414292866
DE1,12.591312321019746,12.773757648117032,13.574924704648256,11.664507410657551,12.279148099607957,0.0,11.339737461773971,11.200477222381354,12.622909432998297,10.97076827776631,12.216939311342406,18.09797003721944,18.878791210410434,17.871443615538748,17.102654525675916,17.309663226182995,17.1394173285167,18.94793743487326,12.508995337461247,11.92609779282601,12.468932827294818,12.182986560060433,12.552189972357821,13.891789353096653,13.209150740738894,16.952649703486884,17.45817760959031,18.370291023213394,17.472707101508416,17.330054967215098,16.826044634106278,16.639376357538463,15.294971480477008,16.49877258284537,16.251080065389697,16.655974131926712,15.214788947856839,16.205990244049737,16.36506491302994,15.110761660183195,16.432418386284997,15.49142672994118,15.595421694885923,15.569343820332735,15.053962888564733,14.780443205310853,15.697209489863534,13.740448828975673,13.89283179084742,14.250790417379834,13.770283076490953,15.401541874749705,14.624665580942352,14.458729557710553,14.05763284543715,11.909565885560074,12.00521195135932,12.28684153930269,12.248234960603362,12.146730787010549,13.16864367305559,11.303097278344367,11.329375627026488,11.440396488707806,11.59699171686764,13.014711534256705,13.339109666377455,13.967791328738814,13.960501905038978,13.83739671170369,13.32760607701381,13.839274047311653,13.302759793849804,13.643322495284442,14.058650358558001,13.469492109409547,17.186978454076886,18.10989788889656,18.59984797960571,16.701450931255675,15.908365314562822,15.26226306165769,13.831717476989805,14.88027092324933,14.716886715560777,15.253877565878842,14.953583121023668,11.968274831035382,12.465776639879815,12.925181224848506,12.137823412761076,13.852935881673462,12.769135131298658,14.283389096774968,13.479022821352043,13.329961783632797,14.83512867808949,12.272976071577073,12.965685396305394,13.843132608538317,14.529548003799226,15.976926780160266,16.51967873219244,12.296968217657037,12.36348175505478,12.259184028998419,12.006246179902723,11.471304088395279,11.849888608524331,12.25250673552864,11.560556498644367,11.796595495509635,12.368933766984226,11.682793400787421,11.984641836943046,11.94891786942197,11.778422295294796,12.284887920518903,12.2012151748051,12.44995106015254,14.17224469111259,15.936917591899673,15.789785291847503,14.505936819254954,16.29204891641393,15.095339090274635,14.782664028227078,15.451027452743439,15.234734327760055,12.698013321844458,13.824432135362793,13.847502813966182,16.093703230346698,17.6334051054428,17.747854111360382,17.03616004582285,18.144996781759936,17.281551977872017,15.637191407875688,17.505225431274155,18.090316105339063,15.45922608254002,15.457029885216581,15.398161588536848,16.615831594892693,17.394315746221547,16.99201868573977,16.322887226385994,15.500392647881945,15.62143439907268,16.531838269608283,14.218146836540052,13.50628860529209,14.317192562623777,15.02657979425369,12.226877570371668,12.922081904507513,14.202067771598303,13.489731952515319,14.171686019455386,13.90103521138955,13.65453828738874,12.332719122065715,12.327843959432073,12.118746697696663,12.176497258045325,12.134658254414925,12.787836246629338,12.733606642399657,11.81436044839468,11.485292755302057,11.819419399449577,11.369581914375203,11.518547467811306,11.539610989537794,12.097521886441843,11.44752636345959,15.982205793865358,13.659867429323882,12.225869034150307,13.32336779852788,12.315228155871809,13.4617286108225,12.455029595533391,12.785047578463338,12.128667393183905,12.496176932632208,12.478970139492592,12.728743703955523,13.690576043698092,12.503307795197024,13.524709269461702,13.409694432482409
DE9,12.617170385356017,12.526994502162006,13.146365482659574,11.571831347232322,12.011290995409563,11.339737461773971,0.0,11.286578585767483,12.402270690857568,11.183304838408864,12.076453157508862,18.74103857259688,19.562102441972044,18.534571305938428,17.83146306023483,17.731719624893316,17.80320091891181,19.572636446887767,12.435403557798688,11.984386445687665,12.349535568992815,12.21218981533699,12.606108385732908,13.761691951549405,13.264200569585237,17.62575830831352,18.100027151391135,19.040085814711784,18.081244267923644,17.697455656544417,17.153127701937194,17.13537315956963,15.627480548490013,16.831401897889467,16.49389312115874,16.710413406785435,15.37351588297244,16.19021515548779,16.806192202233632,15.383574132931114,16.58625146561674,15.76357715359407,15.674081878052622,15.915627661435586,15.195328123334923,15.217975959417753,16.17869280812035,13.474287560590094,13.717787738551156,14.008940915755682,13.274427215705778,15.236669694488032,14.341034363131167,14.31888169631423,13.8186001255464,11.689475184351034,11.679681202483327,11.96152146486527,11.85851901502256,11.80535670122758,13.125929864295054,11.211687397581134,11.4754018927641,11.367567215938795,11.730142992194494,12.982040274310025,13.374357575549785,13.686906426466859,13.880765471579885,13.567116938186347,13.107585654196047,13.655500165004709,13.251245894218535,13.556084780118836,13.90903753831456,13.678040275094508,18.05029134584971,18.811290883332287,19.369540074906443,16.80691363182631,16.118406130085127,15.285434413476429,13.948549971729134,15.024744101174482,14.48525597432832,15.358741151187132,15.079170335983974,12.197207295960663,12.509926059673775,13.202644846050642,12.380997834018455,14.170320499278724,12.693933147936477,14.609417988726122,13.817122834370911,13.42425013257007,15.184042532172533,12.543848327295215,13.096147052955065,13.897971295652933,14.819657391046654,16.193005317973903,17.12587969503714,12.111153369757865,12.068504469872293,11.938166353123009,11.943357602122454,11.4419108531751,11.629494017350982,11.86803257327593,11.428322575685552,11.508358233392142,12.033195789788058,11.760443824977887,11.873709379922133,11.930551299669409,11.6901148663408,12.073500145108378,11.895117489402507,12.262078697532313,14.614347109309039,16.399476823701175,16.215240670531596,14.533369544674823,16.776178859143396,15.512306015940553,14.948452403334024,15.89074370362949,15.596448498098995,13.202361246572098,14.343457066414574,14.314138929046054,16.3385043057657,18.022129757404965,18.264045251753547,17.471145786681326,18.671767398012125,17.7510202907608,15.996143983466482,18.001655861849915,18.558445632079945,15.627711389828017,15.499291934283626,15.42702617751312,16.826378364844846,17.498563727012545,17.312532453251226,16.846206027336493,15.890620333697447,15.853343466501343,16.85712618155255,14.371464236940811,13.631856034852781,14.54447404041551,15.00617862512751,12.397233992811282,12.908331222195946,14.306152884642716,13.724517629108744,14.06453333165264,13.891083563764356,13.96387597500327,12.057850472377174,12.120657021575346,12.025932477989334,12.095008385253083,12.047957338257739,12.402194724451373,12.691509835209214,11.658683743312062,11.558194754673039,11.897263516813585,11.454754852229927,11.490185427774882,11.689119499553208,12.232690822909861,11.303584115293642,16.52818745338167,13.617151889546777,12.263950764709461,13.2447077385634,12.156584503318445,13.208463646977174,12.416719131476361,12.622262606924798,12.100632280381657,12.203072261242406,12.412559723929537,12.560574899015743,14.064643020221869,12.39025873433269,13.572413332548793,13.287954852999158
DE2,13.021347801936484,12.449873881554717,13.252572819058532,11.583949501007949,12.107454875788145,11.200477222381354,11.286578585767483,0.0,12.465387109529157,11.003408688668593,12.230491694059848,18.177978030047562,18.96539769970583,17.962495169173646,17.515668076551076,17.631585525562006,17.495167253792363,19.294429532986758,12.388762566971641,12.0028856940834,12.236337006131858,12.07288919389109,12.606098038471249,13.59071408985523,13.088295475568513,17.19398296660301,17.67976780990136,18.710123457713923,17.73224844979703,17.375511111410365,16.73988391883447,16.66777171159083,15.200340289200959,16.401221982484962,16.090895516259945,16.364501550837215,15.087265443980518,15.743308954571393,16.521790432467576,15.152601100896742,16.519317898309247,15.54232562333004,15.390071768854014,15.636786620011414,15.103845084428215,14.830522506201028,15.759525740797622,13.608284675619878,13.421053042065887,14.076089634614345,13.308124446660411,14.998036075947178,14.301983160839725,14.258661671558398,13.614624490130938,11.694424067745159,11.707667151774393,12.186768352562295,12.020929705505488,11.82606923838242,13.006383434456634,11.37443461120647,11.358012985891499,11.230419499342265,11.52592517615463,13.115572733390511,13.426778164700417,13.910930752180201,13.856618199655827,13.845783167149564,13.349460219815414,14.03094556657198,13.294029137620537,13.725365879204801,13.759069917672717,13.726548889753817,17.462409297695142,18.25076218615732,18.869641052805605,16.481996560497638,15.704494112254961,15.034237459145029,13.694213964858726,14.767857509450394,14.365259920351797,14.943074351387011,14.781506793521512,12.329407072689094,12.355276165448894,12.826908910859315,12.318423829919888,13.954993313420342,12.896794146178507,14.31721691852059,13.556148308917605,13.052823725769711,14.89932706801013,12.147389412563301,12.833057280203766,13.795684732266315,14.38677123258573,15.701322042107332,16.562010036971543,12.36604676305741,12.2544754629441,12.404634983428707,12.018939019910242,11.456647655630995,11.858294699854067,12.145013173519438,11.533150674849443,11.604890604130384,12.245925702819662,11.66924394416363,11.955823069713864,12.167541441437411,11.80747843230031,12.249523266647628,12.240435571491576,12.323226004175005,14.358931635563392,15.9803462649674,15.83753323318162,14.460942272435227,16.247012214217886,15.255521048035275,14.766389327390831,15.519805389407935,15.179823611269956,12.879154815871349,13.90150542705301,13.879266241018044,15.993148916220948,17.490534359132397,17.828389720191865,16.89734325036564,18.194562312361818,17.302209009454238,15.747058059713643,17.628400753422024,18.267991066288857,15.415817688855759,15.487844388502063,15.350334222802143,16.621237693290116,17.3397282090734,17.06599781486058,16.31141944883465,15.59029268121177,15.399119032661618,16.496640858694743,14.097349408527057,13.401004026499905,14.401910572141876,14.92225366840284,12.214848012020603,12.693493490220826,14.287887166681019,13.799972704990163,14.353053569467313,14.137989380943784,14.103609331711468,12.422995555361355,12.149462654665104,12.163172295384266,12.335669080033801,12.35599318092558,12.69771120461043,12.92563087767106,11.994656276351902,11.50521384604195,11.88272122872122,11.297354658508974,11.216414399525906,11.457117867748076,12.05143024634306,11.33672731094577,16.20417121152747,13.679314362869524,12.103977820713236,13.216964286689315,12.212740662063663,13.14514733724594,12.623429439297578,12.767710008086048,12.23176673623139,12.430962644649796,12.343403018608722,12.46200165765401,14.04036029783107,12.598269695047943,13.739604501340738,13.509428877154033
