,DE3,DED,DEE,DE7,DEB,DE1,DE9,DE2,DE4,DEA,DEF,AL03,AL01,AL02,AZ-BA,AZ-HAC,AZ-ZAR,AZ-GOR,AT22,AT13,AT12,AT33,AT32,AT21,AT31,AM03,AM02,AM04,AM01,BABRC,BASRP,BABIH,BG34,BG42,BG41,BG32,BG33,BG31,BY01,BY02,BY03,BY04,BY05,BY06,BY07,HR04,HR03,CZ01,CZ05,CZ06,CZ03,CZ04,CZ02,CZ08,CZ07,DK04,DK03,DK01,DK02,DK05,EE00,FI1B,FI1C,FI19,FI1D,FRK2,FRL0,FRD1,FRB0,FRI1,FRH0,FRJ2,FRG0,FRF3,FRE1,FR10,GE01,GE03,GE02,HU31,HU32,HU23,HU11,HU12,HU21,HU22,HU33,ITC1,ITI4,ITH5,ITF3,ITI1,ITG1,ITF4,ITC3,ITF6,ITC4,ITH3,ITG2,LT02,LT01,ME00,NL11,NL12,NL13,NL21,NL22,NL31,NL32,NL33,NL41,NL42,NO04,NO03,NO01,NO05,NO07,NO06,NO02,PL51,PL21,PL92,PL91,PL84,PL63,PL22,PL41,PL42,PT17,PT11,PT16,PT18,RO32,RO41,RO31,RO22,RO21,RO42,RO12,RO11,RU11,RU21,RU41,RU31,RU51,RU61,RS21,RS12,RS11,RS22,SK04,SK02,SK03,SK01,SI04,SI03,ES30,ES52,ES21,ES51,ES61,SE11,SE22,SE23,SE21,SE12,SE31,SE32,SE33,CH04,CH01,CH05,CH06,CH02,CH07,CH03,MK00,UKC2,UKD3,UKE3,UKF1,UKE4,UKG1,UKG2,UKK1,UKK4,UKJ1,UKH1,UKI7,UKJ2,UKL1,UKM8
DE3,0.0,14.506700708505123,15.444415981431483,12.961242374067014,14.129492026421925,12.901788140268225,12.880172769598731,13.327846535214993,13.868599575558887,13.073696819164066,12.934593674632822,21.04622670882207,21.944500809623616,20.779486803350782,19.914972243904174,19.923512746332076,20.127151232819024,21.791801806979958,14.62171125379337,13.327915754260216,14.51937316853526,13.745569819224386,14.180422843290637,16.37368632106108,15.533242069684048,19.86306348207685,20.422722089626966,20.988103063865392,20.16073257851982,20.24752601042663,19.323229803305352,19.58305241493302,18.137802018683672,19.541719927733848,19.136477467438073,19.44525176211288,17.06037766412845,19.201685108988986,18.964356986797572,17.237610295845354,18.06285875952964,17.31468675090448,17.550400587979414,17.969482431349405,16.948100962052028,17.60734898328861,18.188606149497843,14.606292928167925,15.914405425918245,16.50182117195729,15.77744517560893,17.30066156349515,16.27557737132531,16.6580426405801,16.38192416144099,13.465562717923993,13.65069498743854,13.035762921898396,13.569236119151116,13.874704804392916,15.581044490027146,12.469590548758305,13.191901489358186,13.142759590106367,13.739218207071652,13.819016222568301,14.041586242324154,14.547002460816339,15.158966731124773,14.182671402223503,13.843785532793556,13.763519998845524,14.196081699968612,14.450119375499757,15.629313023237781,14.11072658351057,20.470187568648857,21.240955819619245,21.911393482313052,19.512874774037314,18.54720168996266,17.63828379487311,15.883848160491892,17.00447735586464,16.60504475285682,17.665694210718332,17.644610746662956,14.485029925893251,15.862410720090352,14.232640017646805,15.894115714605736,14.171851654259742,16.79453849573573,15.889943879246168,15.239371937276978,16.744618390625956,14.87167627014509,15.404836946345263,15.820914933256457,17.198234246595018,18.412380249767523,19.333368546529655,12.734886725113729,13.501767193168227,13.296126247147198,13.296148810634408,12.655794607644422,12.52112492522095,12.445566062034398,12.698941114970918,12.818761698478394,13.4966958381707,13.5894933497138,13.780691547797533,12.89456726949246,13.399500027434671,13.219008330240353,13.143527585457875,13.85225820836676,16.528413141943545,19.057867111788106,18.72468734735396,16.631876332657946,19.57265985073869,18.001283117716632,17.05104226342742,18.208096413007834,17.880128814664307,15.09985917571541,16.892600935269975,16.93511232784271,19.282507972764737,20.176328147277722,20.788827707286185,19.585231190572593,21.04096149553101,20.296078514206837,18.02426806699547,19.939969174741837,21.16290710441305,17.414707308804847,17.26135550212835,17.601576392697822,18.184395498277006,18.99692989830888,19.172480734507253,19.228233279685785,17.431159939179555,18.248159237297674,19.135004547027897,16.658222301192126,15.427637024892972,16.814431308866123,16.496081039300588,14.004765747150365,15.030659141475116,15.51909808086988,14.393601980208988,14.300349646075091,14.575593054337874,14.248401635009536,13.279214584940265,13.837771343689731,13.125517583038778,13.527589942601468,13.107399992797042,13.843878140916589,13.538341116596118,12.665967161568483,12.79766942364485,13.349138063311159,13.362246489783718,13.438012802783538,13.542128703403108,14.051322185915952,13.193530781368032,18.69060639325095,14.954515969857407,13.831609582594504,14.73377012860073,13.475392643502145,14.6539691362218,13.558592227716423,14.007918170349496,13.101400801605424,13.003094238300159,13.992639690824648,14.049992841655643,15.320709446074439,13.441657670077014,13.482195387862058,13.444806651793886
DED,14.506700708505123,0.0,13.316889045168423,13.142909356987117,13.561218075469155,13.113266106639788,12.826197418026345,12.73378345913022,13.181265714342688,13.050432967384106,13.6474965969005,19.296827058090994,20.15220247944232,19.134388783885885,18.568550175283548,18.626041949836463,18.671438262080095,20.444248283240263,13.509086008277162,13.401492790123664,13.64486145715873,13.71077535461589,13.877604265966731,14.904301869705591,14.141777415439257,18.182961526543462,18.75761042691989,19.771846493864576,18.73612598116454,17.721952761643582,17.05407794364639,17.382133893369026,15.72495554219864,16.696361371967498,16.388291350043307,16.27348949921619,15.404132082768172,15.805881939229758,17.22294977253061,16.007958885940994,16.95235499150357,16.49918313945433,16.125253681542063,16.242181161049448,15.767531684974843,15.663813611320853,16.547128476529792,14.234584716873748,13.747204125554733,14.079079795061462,13.588316345269387,15.301565124086542,14.217747004955008,14.478041975518824,14.072382238357172,13.53114719981984,13.447146351334283,14.1266621483856,13.786813742988503,13.390027136555727,13.792920004283717,13.380823802510182,12.871950457667323,12.840833156404328,13.16515163430703,14.411175426463734,14.489080657318567,14.702748402672137,14.5025439573069,14.920866218532362,14.58984035940511,14.886281421847658,14.108819041165113,14.406947541274823,14.457626620790792,15.273719414305326,18.684644209591976,19.286983357943328,20.017650333682585,16.41296162422707,16.048573177417605,15.348184220404212,14.545017877796248,15.04752503852636,14.658227252181705,15.438392894632845,15.150072676460056,13.717454783751158,14.020620765149785,13.49188718757238,15.089380087333609,13.840487944043362,15.41822458924944,14.561635797993372,14.197823539376932,15.843297949985114,13.38321096420428,14.02348698340221,14.867199373520643,15.161323639625694,16.403926081717877,17.57303515525678,13.74762482680669,13.559901040161142,13.592548999954023,13.25360858180153,13.165075557789988,13.549117963813798,13.969663321973458,13.196382408467866,13.315338759544648,13.517786357963105,13.069961830578091,13.284292922843884,13.985063661751518,13.24246527644827,13.733353952650441,13.533930558236634,13.460699657916804,15.398194686177888,17.07010006271793,16.732105822131427,15.53312390166028,17.135294480993654,16.261323916412568,15.573618044063318,16.43220309695584,15.976650575777102,14.572591053110116,15.449513029668932,15.331642469668047,16.72737936567111,17.92260765587307,18.93017156616032,17.72885879722807,18.825777194330186,18.264858737270636,16.50216370398987,18.72973991321008,19.32358869412297,16.154936966365717,15.739756673458274,15.922615893013386,17.39029821895305,17.876167348455073,17.59416770861472,17.35150441960831,16.376131828963334,15.968116452672186,17.0516790081089,14.855836438540234,14.24751860424236,15.116954745793949,15.423574721408471,13.356470353528554,13.631649834821491,15.784365819099383,15.1430692775966,15.605398849275472,15.064307800434767,15.520944009724303,14.10180218065294,13.580068198133818,13.744823634026224,13.85852982091718,14.070723613900181,14.072557532148817,14.217555065610357,13.617378223825678,13.539318162024191,13.93714666834052,13.350800612837954,13.215386789080547,13.45330321638433,13.791451754110518,13.196512020426825,16.98598562687954,14.546634727712423,13.770546303908938,14.112810964589867,13.508240738149121,14.252039871237235,14.18544338833691,13.932110364608924,13.76837958370576,13.902200015136307,13.699650082069036,13.965737703417732,15.729358748098335,13.932861433334649,14.9791326266092,14.871776152298128
DEE,15.444415981431483,13.316889045168423,0.0,14.055994872218273,14.05477649029981,13.796623222554237,13.366093811137043,13.44494902283139,13.323174831009304,13.9367785614337,14.4067756262978,19.04282301359734,19.746564999216773,18.93061357408391,18.021258794107272,17.553300472786386,18.051083482905735,19.508059392745935,14.267740510632112,14.412772930384142,13.928820386872143,14.528801979396706,14.645935698830552,14.826048597749994,14.722385190150286,17.60329919923768,18.22270662018678,19.312967443208994,18.407948959663564,16.935925761391047,16.842039909120132,17.075417471737417,15.130602447846638,15.815728471390283,15.845617838173245,15.317138580672207,14.96043782089818,14.30895428353532,16.90207455384109,15.686137826388839,16.327490821364414,16.47210305419842,15.859572180493515,15.841070993934803,15.58089056964961,15.694680988281348,16.584953832966153,14.301550539227796,13.31897587017705,13.739640087596214,12.91478536140605,15.038424668691302,13.905545169588615,14.25304344663408,13.816109782513015,14.086961658058922,13.738402006976619,14.855691439980532,14.129960398174077,13.863685309913043,13.636253976932752,14.07392508750066,13.299522008562464,13.266798053187676,13.445468843110941,14.81169327808185,15.250413070282042,14.733046522920755,14.185306419035019,15.113677040867724,14.859711867640558,15.031753829424092,14.233497594516727,14.29626543738243,14.270762086267146,16.053708829504494,18.62475936245683,19.104692267735516,19.785616563471294,15.837035731703818,15.578754071682912,15.056069356274243,14.780403770589722,14.99135098228756,14.51498476088403,14.963841411536725,14.932494439143191,13.68272669887456,13.902254514604431,13.72244557002724,15.253376606385,13.851018902509704,15.434024072118005,14.561804779203554,14.295943016654965,15.75666312810139,13.429277156639245,14.158187141303658,15.185089941180435,14.570686868911512,16.063985997947302,17.412325076181805,14.46404643199475,13.682102863339862,13.68815913419667,13.766212755065192,13.854159433970613,14.396164449061159,14.753478284234406,13.924494808331579,13.87805581406289,13.753327036635865,13.611559688950477,13.602449020062142,14.666719068058264,13.692084125576478,13.931219169296442,13.721321403442474,13.433095980928975,15.522508004374375,16.79125894063915,16.36318679192955,15.64227827284815,16.615849390282946,16.05337436640628,15.45259229694656,16.08636647725887,16.0448546839029,14.992418540487504,15.042276936690296,14.98787343795813,15.735484037974272,17.584792190639046,18.526728277207404,17.59750375537922,18.593308078196525,17.472321685878928,16.169933578037934,18.699606192086787,18.99713937275363,16.18812493688446,15.447395237882134,15.378187270866249,17.472753115902357,17.711677370131966,17.277591929570164,16.839471283792104,16.346956493731838,15.624004480181085,16.456535072239564,14.949890876641659,14.163244873463416,14.950403344451265,15.26247124438756,13.728299353279384,13.393393550875508,16.535836365225702,15.691096150662384,15.798223030824607,15.473110950012472,15.943537533859569,14.671053226644052,14.123868421120427,14.15594162285977,14.178532967181384,14.569146627198728,14.213180247700487,14.469195900551114,13.901683116740246,14.612833095548908,14.58209934378479,14.07458679555798,14.028314112463578,14.170090521179525,14.070301642319082,13.950291710737481,17.28593600905151,14.144953522190436,14.115346698624174,14.288551110841322,13.86355477229912,14.123104196861668,14.091317092142393,13.841832761085081,14.002737555167624,14.01201724024685,13.833363890310233,13.966610787573133,16.050403181193317,14.0969897770037,15.054906098294287,15.094418286725531
DE7,12.961242374067014,13.142909356987117,14.055994872218273,0.0,12.821091674477337,11.888080810195603,11.812321427221661,11.794544764951574,13.170965429957771,11.758365042238767,12.509779828044694,19.251779441198227,20.107228114768823,19.0816306239529,18.51670294226574,18.725970713601647,18.591862899436098,20.24826381446073,13.104706995798738,12.429628606820618,13.30333633897655,12.565590415893727,13.06192550990534,14.492349859465591,13.938149113795236,18.22531149710936,18.749505746623782,19.612847279502557,18.56919563229244,18.400694936004644,17.757246440154045,17.72859103540888,16.195325328624925,17.617203189334166,17.18229246300216,17.276675228308378,16.08463709864907,16.95824862132929,17.442943191168446,16.012882868589212,17.308040745749413,16.494364567936532,16.463438859453007,16.546002681656358,15.85968563804894,15.848436995012705,16.717860471447132,14.110911115161912,14.291150379401465,14.894416402289439,13.990872921244959,15.977423183791556,15.225318564371577,15.05975677222117,14.697090956443304,12.383299637568054,12.409730094802057,12.640464796720467,12.602682234172057,12.556699624665379,14.030149839952664,11.82555610621566,11.94524538326255,12.011301288259283,12.325394899830147,13.638795440632894,13.814286700566726,14.265004355579636,14.35099783189958,14.068193291961839,13.736789983051404,14.091091305029096,13.813057473017103,14.151918866289453,14.659940815541844,14.130493969298614,18.514663679299915,19.373978770887167,20.035222011711237,17.60500273568651,16.97718999780349,15.90560833556485,14.63778212606593,15.769060466891322,15.279939872263895,15.910237857517894,15.82753475217063,13.10337085832791,13.599758548545646,12.984236665499996,14.775290988346807,13.214240266974615,15.308192903612984,14.142275621705096,14.048026921292399,15.75744399397961,13.096836388893147,13.715197248014634,14.374562847795316,15.67382454858448,16.992750441226494,17.694138493238558,12.39809516815795,12.552271868044278,12.694863079651983,12.602884375232184,12.04284659575796,12.158052738177163,12.369706978554259,12.102809904592611,12.13162575272,12.836365770116178,12.286837563621278,12.649003499913194,12.470722878036813,12.283814481433929,12.604166266256644,12.497650988963311,12.853373152168613,15.21923487022956,17.041875508092804,16.872188919300648,15.250440567406566,17.47069286009081,16.19357493278657,15.766640275103503,16.624932298829908,16.20387439937891,13.692850801593972,15.074250931921519,14.974657943579578,17.25078532748274,18.472806807471187,18.867098774282617,17.984248529006187,19.14505258294201,18.365237042508237,16.680923742759713,18.415841799023653,19.26830260087919,16.275003788747785,16.229461275915835,16.37178460512832,17.474374726895373,18.403992722729967,18.024705405645822,17.57877180879504,16.500957929935012,16.569334207653164,17.566677820318134,15.208848525280013,14.368424190895407,15.302517510238728,15.85408784172409,12.897619521518784,13.622097987925228,14.952371439793547,14.092579618539611,14.628853277488496,14.35753802106461,14.257696590833712,12.684517639931448,12.677570543386873,12.463964128065932,12.71765368602942,12.451017811861085,12.976502741395153,13.338064035154506,12.250956595303077,11.962696615606687,12.555725476931466,12.106738303750152,12.101710294229276,12.418215239976181,12.984106249034117,12.015834597539154,16.92313279685325,14.22768110839648,12.800277270992437,13.92445234053645,12.663403948740063,13.975192924866342,12.978155816952237,13.397126420375722,12.713920615305131,12.87846562653872,13.031392385313248,13.427671158093094,14.721489467957126,12.862676140679275,14.019087029345515,13.691136475391845
DEB,14.129492026421925,13.561218075469155,14.05477649029981,12.821091674477337,0.0,12.567476782163482,12.272041586257588,12.369143388064765,13.680632596831805,12.405882125195967,13.012411776390769,19.08989426430123,19.93907329253366,18.939969558913667,18.125928825156738,18.088964636693365,18.13483480488318,19.893016953451088,13.413933696239843,12.98222016720921,13.346435575381303,13.127468245446693,13.309454773215423,14.202370531642638,14.270942025810038,18.1103036581817,18.585852385421735,19.538623556928457,18.621107324945722,18.10433965417656,17.937806910917722,17.763726854410113,16.1127680978362,17.16919003678143,17.238301094724385,17.15556412018241,15.80347956829316,16.682621471307485,17.26338479032489,16.00115822346046,17.28531157734163,16.27368454334802,16.382313299070745,16.54597306122122,15.893020310984571,16.03773543638971,16.918691535097796,14.652428534950475,14.40353081798729,14.90509885344562,14.340146146568213,16.217470003111597,15.195731825681168,15.219444817131532,14.445632116026847,13.253096442830717,13.099921585475766,13.622481126638526,13.525648106395336,13.111273731466065,14.321183525648086,12.797747952374293,12.63330654983061,12.701436237691833,12.850640151012714,14.136181050344847,14.422049735247109,14.718550743348839,14.531663800300551,14.764919942739041,14.524317413095865,14.892257811460443,14.234921614201944,14.342219296525458,14.636500092633785,14.833880279206149,18.398557895836905,19.230546038777913,19.859314861116175,17.38116534830029,16.652735605233588,16.05544041960373,15.032430691338986,15.866178402261363,15.361479288393431,15.980271420192837,15.79322094106941,13.493777679957,13.820122493597893,13.356731963036257,14.803414208887457,13.645890540323766,15.230297348078121,14.544701134172016,14.186536508077324,15.546502400521524,13.206619809377974,13.68931308897554,14.345999995133823,15.39878606116423,16.98641051392801,17.666393598330057,13.483692024544595,13.270745120615416,13.055017802663311,12.997224708359298,12.711861462200268,13.049037639156122,13.574076049459878,12.880328951185348,13.03068544083745,13.374743577071271,13.045068541401749,13.043523886510965,13.416804126458997,12.931106724745586,13.319310373443038,13.310746809058912,13.192018144431302,15.065584322750828,16.583944948260903,16.29368451055738,15.351542565974588,16.92817334312875,15.796683552809606,15.39309987795812,16.30933078666932,15.865422329277004,13.7211380457261,14.675912630648405,14.595733993192606,16.465808964295274,18.009500021032895,18.499589158630826,17.698644681726094,18.897586750671408,18.177416498360618,16.48323946008768,18.4511989571883,18.99105829341686,16.59132070463602,16.269984740403903,16.241046756528355,17.347518736599998,18.214904309029848,17.866084057089505,17.311362322751926,16.780900490243237,16.364975920711398,17.472484836397737,14.959784654410985,14.420323852599624,15.236573132611468,15.639813683597172,13.40448928569108,13.990640256509344,15.074470784126637,14.525330579502617,15.391808860995313,14.901763817174846,15.047953903656138,13.65461290583689,13.296320369279266,13.375761134062355,13.138653566000837,13.426400769786131,13.750636086275273,13.940378826766068,12.895332980425756,12.854414859371325,13.19540339292048,12.51037345353521,12.636894949174266,12.782237241410169,13.12092578824199,12.585608960843214,17.290522043261955,14.296885638737416,13.298244615706048,14.034382068852223,13.321645759828783,14.22228179198726,13.365347822154506,13.67244137433009,13.083582591636432,13.371828765135849,13.268622310856884,13.765050191228468,14.699449725884561,13.431528088488752,14.78886836106023,14.614771612850294
DE1,12.901788140268225,13.113266106639788,13.796623222554237,11.888080810195603,12.567476782163482,0.0,11.582021085943213,11.452922239675749,12.953701790662818,11.247669275936245,12.49582632593601,18.376015578405635,19.19240785608227,18.1362956807478,17.396478139351153,17.676462888309878,17.511791522828496,19.28132593192451,12.777933141573657,12.180788518512792,12.695708116597999,12.41638980345315,12.79944840473616,14.190117863538653,13.469463563659541,17.283008363866717,17.77635346751259,18.718528305698328,17.748412186093486,17.67543193485309,17.09426801761154,16.93530227367047,15.534189603327379,16.784866822709876,16.528637694994924,16.930149599388834,15.419717191408383,16.503635719821283,16.634596106359325,15.319473091295524,16.64146250742774,15.666674232253083,15.896969154732531,15.85186641222783,15.237626376865222,15.060328288681868,16.022606562349438,14.032838983904382,14.11193354876231,14.590632532145325,14.01766895892108,15.728936727209419,14.863707863171173,14.668091203751707,14.277765319521258,12.190652127155941,12.291259441741067,12.604768708497385,12.51912823484512,12.425103097917859,13.410103156699472,11.57188814581085,11.588447549371,11.746425777017906,11.902598659131597,13.334461886299996,13.626464062442265,14.224024361761712,14.171043617562342,14.104425843254857,13.635372960620085,14.075787955316743,13.571520591412117,13.876075229738683,14.306146787382856,13.773988311950157,17.511097495970862,18.40972624564798,18.94828345090634,16.972783985565375,16.12177375989012,15.472027349800902,14.05423847978734,15.092541152979432,14.91242551641444,15.501726570252325,15.183359936092106,12.71598958937763,13.169701077773487,12.410424795200822,14.109845804298963,12.950083521446308,14.530767638426989,13.735403017260216,13.619079209738098,15.03930835986534,12.46867737589617,13.228186836830973,14.156679666662695,14.777482611896314,16.309157519818722,16.769295773796905,12.559128707118695,12.648418303768173,12.52261971815969,12.20192758772144,11.757259911295732,12.12443335278958,12.517583639939101,11.830079973401038,12.08014996324252,12.67118721930855,11.929904660804686,12.284248875474585,12.247317449042393,12.023990329724025,12.53949298029693,12.464801408995317,12.750991924118484,14.373716861274463,16.224610828792432,16.037379426206254,14.71875191825339,16.585325466986923,15.31986647233197,15.0579886404317,15.707220705637273,15.502303672751433,12.92319477277243,14.084558955126873,14.147437120880982,16.412628670994895,17.834144103230155,18.043544714839317,17.24108607860674,18.393716238256445,17.59081671700184,15.92637740054346,17.774483527812663,18.41573456438855,15.694126296877485,15.713893798117402,15.66300701907003,16.81239165971712,17.75702009799069,17.271935709074878,16.616733474072998,15.731791211326664,15.839742071090624,16.814470148228132,14.466860908282326,13.73200621044982,14.532962147952862,15.288762634004202,12.449915604740672,13.150770750941836,14.502719250897863,13.724588779511308,14.432384870050285,14.129179241085621,13.905990427601614,12.636901618551901,12.61537221934293,12.395623735287568,12.463830803405209,12.42545327941335,13.085641909345522,13.02608765772625,12.068826530951425,11.773600480993997,12.139271070005718,11.650861123392948,11.782830783465627,11.851460949891743,12.37676973844459,11.726534329266233,16.247059580382967,13.86617094238129,12.486743525779985,13.61583727023843,12.605032492726684,13.726577047070753,12.70827429337987,13.073056469146547,12.386666476841473,12.710800636401267,12.727316507898593,13.042868987366045,13.95195180199617,12.730667327992066,13.74874635658711,13.66442154005298
DE9,12.880172769598731,12.826197418026345,13.366093811137043,11.812321427221661,12.272041586257588,11.582021085943213,0.0,11.488447889380444,12.691907808108436,11.43916834786106,12.28444920652498,19.011813157824342,19.863358430287693,18.796235842534667,18.148185025459426,18.07060227736383,18.22398994522905,19.897770780951372,12.689762705400744,12.219615795483447,12.576899546543924,12.412627978527889,12.799136484030557,14.006850624133172,13.516537337986952,17.955957514329622,18.44062581946904,19.373873378779223,18.35580892777637,18.10449428120804,17.40090558423656,17.410645991600084,15.882317211288788,17.104162679078474,16.778661016062145,16.96990800734577,15.579351413848737,16.49899698189107,17.06951098093337,15.610904870544601,16.75938845690007,15.950978825457586,15.969035278290866,16.202092954058553,15.41432805651814,15.503052978729945,16.4671612260259,13.73159374095617,13.927771071407797,14.341741174142811,13.531431282238099,15.559739822879578,14.568463798803384,14.573804212722537,14.050766659362294,11.923703813986576,11.900286494129066,12.198666007116099,12.079784593056646,12.021844721131693,13.36978583897419,11.431590193643254,11.671017435300053,11.615686694994855,11.99381922511521,13.265256266259003,13.661048364757457,13.916642597137809,14.136541582353313,13.8275163472452,13.331089554794413,13.879721418914237,13.49651295961166,13.778556798554066,14.165769641493716,13.96430477716684,18.377268426290467,19.118071336541053,19.708972667381836,17.07673856449176,16.353665120369755,15.496435467394491,14.183929626486549,15.241146360194866,14.715253842600676,15.566934905934161,15.3350686012267,12.761262655450812,13.466454872168361,12.620226584638603,14.429241516888133,12.872192250480625,14.845180411274866,14.099055961142714,13.758161419670776,15.405801615114198,12.71651460069714,13.364312495779513,14.145394088290487,15.061549099699551,16.547590036945813,17.40753771060127,12.28859323964805,12.258927952883584,12.131318514031724,12.14233718034785,11.659937727662674,11.835488493458472,12.110210810813856,11.65850306178364,11.749390081262636,12.297196942050613,11.990675389497303,12.096409767021811,12.204474438128633,11.88412306198404,12.29923423594728,12.126590351305973,12.494887843523134,14.827597667260857,16.59959838871612,16.438565283242596,14.761210429139384,17.044665445676507,15.787432307627624,15.235167297428841,16.14937335895748,15.866483880635409,13.423422658251843,14.606524881219736,14.592692235042396,16.622645409968047,18.235377000736083,18.529313186259003,17.70057072756787,18.925714005088683,18.038933781990874,16.286371061502347,18.323220695791083,18.8508178425588,15.906932390762565,15.787990535888035,15.772805490299621,17.031758807616086,17.832419277960142,17.60797077804921,17.127415824572147,16.12889536895769,16.034906890709117,17.094053546969675,14.623832986876936,13.838514402721016,14.767710429102722,15.24279366194693,12.625322112110563,13.148247838374475,14.57047469310349,13.977228868029181,14.301614960422842,14.142607020395259,14.19102127212001,12.326004137873428,12.374614991864112,12.268814511753344,12.30864646408279,12.313105380145334,12.626894374249812,12.960846014507108,11.82814440222979,11.788411801708179,12.15583615458352,11.688482218420301,11.711429279023793,11.965861262307541,12.527253049472469,11.498138461591806,16.80711833460848,13.820114165793113,12.554642472768696,13.501995073608265,12.392266776585673,13.424894838263718,12.643887012619132,12.923879706445222,12.316812073305448,12.40566830366692,12.63348724620403,12.822949971711326,14.2884568795934,12.570865788268785,13.813322510818265,13.497328853475482
DE2,13.327846535214993,12.73378345913022,13.44494902283139,11.794544764951574,12.369143388064765,11.452922239675749,11.488447889380444,0.0,12.781811039113656,11.25322679763309,12.478168455981304,18.41922909057196,19.24110231105244,18.219297563913717,17.789599950778914,17.953152622301122,17.850385600720802,19.61534820263454,12.645793480722936,12.269198766646136,12.44458649876499,12.252098007255698,12.819492760008055,13.852899160813635,13.370194410121783,17.487180293978003,17.968180094175047,19.035519809981743,17.996950491033324,17.695269625593934,16.96880891532113,16.934184182495354,15.426446273694827,16.632176862140245,16.348696507180073,16.621896234489565,15.269747042417686,16.012968509643738,16.767661115213144,15.35993132796561,16.690820961988255,15.748429350680674,15.69998305849549,15.873239139614357,15.310427261503575,15.104771889499649,16.06009933166837,13.890764832775943,13.621601908414217,14.392408392324032,13.543828900057619,15.29935562598957,14.517600302814389,14.491822411423138,13.807615643960261,11.956399504967685,11.94116193987725,12.472280852936688,12.255131357005324,12.061771336484425,13.245190726486245,11.626869130470741,11.572346217758733,11.496594009520496,11.783333673049544,13.402252171708497,13.678403139487878,14.12239569215637,14.07388354388503,14.080296916830074,13.607066600573141,14.273648900430516,13.572185993701412,13.960702109844435,14.024673831105199,14.011557059739319,17.768469500070722,18.54923075839953,19.188595673489473,16.72020423738791,15.916317672477161,15.241634026412916,13.910652827191786,14.986756113500933,14.532554456064274,15.155775805444419,15.002418845160227,12.603332402643844,13.061068004369114,12.579646624480828,14.197168776686036,13.067208245469722,14.547749214640396,13.818403043928816,13.34199937815569,15.109801149186781,12.340477201970593,13.07617680617038,14.055908943462455,14.607723404731088,16.0071401121638,16.809668381940078,12.605284824506725,12.470738282263843,12.629457432547692,12.238411948550798,11.709213648566008,12.111904184030962,12.407258205287889,11.79392232194779,11.839250029002171,12.50952201138163,11.903642702346271,12.221412508800146,12.464873374624883,12.023879775509918,12.489043006934715,12.459055652277591,12.588300424690397,14.584699996122948,16.23036504957132,16.09676013038894,14.663053918423415,16.52703024790755,15.487989019584138,15.038234072171317,15.794370427262038,15.413469257535546,13.083228189137627,14.122965685025072,14.139723067143878,16.261141106089067,17.70848317507278,18.09749611532767,17.12609542288432,18.450873079895555,17.579875443924568,16.005754298500705,17.894304756091046,18.547250764843493,15.68044877483669,15.736565221754741,15.600625245136916,16.859148632631452,17.66880700378214,17.334359101217515,16.603461641175546,15.808957751233175,15.611412611970572,16.750602814998903,14.328395372029751,13.5988403866172,14.610548605440904,15.176454602710239,12.427212625108266,12.909775368385999,14.593499951688246,14.019363469069532,14.582643264161458,14.367995833422873,14.363942149454958,12.69683831158301,12.411486307725282,12.405994279086556,12.583708745785565,12.621901474446595,12.91743298152454,13.21931600261052,12.2109498458285,11.752393878628245,12.168099991256904,11.529767364884359,11.429216928986529,11.73976837096029,12.358515550638021,11.562012697916275,16.461123879613545,13.910268332889556,12.352638433639415,13.449504580973452,12.455350675350628,13.362031180605818,12.857930445503149,13.07933829737051,12.458523915828993,12.621386165439873,12.562906090632858,12.725710695006768,14.309523701057703,12.774337203437383,13.930096929605385,13.761958438112634
